Slow_Wave_Name,Start,End,Protocol Number,Classification,NegPeak,PosPeak,Channel,ValNegPeak
proto5_post-stim_sw27,4273.91,4275.43,5.0,post-stim,4274.19,4275.14,E7,-54.49384262575696
proto5_post-stim_sw270,4166.24,4167.77,5.0,post-stim,4166.9,4167.4,E44,-42.0328202854115
proto5_post-stim_sw271,4297.39,4299.26,5.0,post-stim,4297.72,4298.96,E44,-45.450968334707284
proto5_post-stim_sw272,4275.35,4276.45,5.0,post-stim,4275.71,4276.22,E45,-45.03293128216405
proto5_post-stim_sw273,4297.35,4299.3,5.0,post-stim,4297.7,4298.97,E45,-45.60848961304879
proto5_post-stim_sw274,4210.59,4212.35,5.0,post-stim,4211.31,4211.89,E46,-49.50268647863285
proto5_post-stim_sw275,4215.52,4216.78,5.0,post-stim,4215.85,4216.36,E46,-40.119357258819335
proto5_post-stim_sw276,4222.27,4223.84,5.0,post-stim,4222.6,4223.53,E46,-45.497835471724784
proto5_post-stim_sw277,4267.86,4269.22,5.0,post-stim,4268.29,4268.84,E46,-40.53278908810282
proto5_post-stim_sw278,4284.34,4285.46,5.0,post-stim,4284.61,4285.15,E46,-48.054598137491865
proto5_post-stim_sw279,4290.24,4291.94,5.0,post-stim,4290.49,4291.6,E46,-46.67357778965058
proto5_post-stim_sw28,4275.43,4276.42,5.0,post-stim,4275.72,4276.21,E7,-45.460063871000756
proto5_post-stim_sw280,4293.32,4294.15,5.0,post-stim,4293.59,4294.04,E46,-80.03815160750776
proto5_post-stim_sw281,4311.58,4312.79,5.0,post-stim,4311.94,4312.53,E46,-71.06645236709996
proto5_post-stim_sw282,4314.5,4315.36,5.0,post-stim,4314.76,4315.19,E46,-85.39571920033671
proto5_post-stim_sw283,4315.36,4316.38,5.0,post-stim,4315.62,4316.11,E46,-73.26039783490397
proto5_post-stim_sw284,4337.57,4339.32,5.0,post-stim,4338.25,4338.85,E46,-45.39363448758576
proto5_post-stim_sw285,4358.69,4360.57,5.0,post-stim,4359.39,4360.08,E46,-62.227564415385
proto5_post-stim_sw286,4360.57,4361.44,5.0,post-stim,4360.85,4361.28,E46,-63.175833043256716
proto5_post-stim_sw287,4168.63,4170.5,5.0,post-stim,4169.19,4169.79,E47,-50.57599680116341
proto5_post-stim_sw288,4210.53,4212.33,5.0,post-stim,4211.3,4211.86,E47,-42.268463702091005
proto5_post-stim_sw289,4311.56,4312.78,5.0,post-stim,4311.92,4312.5,E47,-64.4062596399685
proto5_post-stim_sw29,4301.4,4303.25,5.0,post-stim,4301.99,4302.59,E7,-46.96896702092965
proto5_post-stim_sw290,4314.51,4315.4,5.0,post-stim,4314.77,4315.21,E47,-73.44460396871733
proto5_post-stim_sw291,4315.4,4316.36,5.0,post-stim,4315.63,4316.1,E47,-51.68919844000504
proto5_post-stim_sw292,4168.7,4170.45,5.0,post-stim,4169.18,4169.85,E48,-50.266749506125116
proto5_post-stim_sw293,4311.57,4312.77,5.0,post-stim,4311.93,4312.5,E48,-52.57902596659535
proto5_post-stim_sw294,4314.52,4315.42,5.0,post-stim,4314.78,4315.22,E48,-56.95016653758887
proto5_post-stim_sw295,4315.42,4316.36,5.0,post-stim,4315.64,4316.1,E48,-44.83223600139752
proto5_post-stim_sw296,4314.55,4315.42,5.0,post-stim,4314.79,4315.21,E49,-42.75913089487581
proto5_post-stim_sw297,4297.09,4299.34,5.0,post-stim,4297.67,4299.01,E53,-44.95648122445546
proto5_post-stim_sw298,4168.66,4170.47,5.0,post-stim,4169.19,4169.85,E54,-47.08515668711086
proto5_post-stim_sw299,4210.58,4212.36,5.0,post-stim,4211.3,4211.93,E54,-41.14971199216483
proto5_post-stim_sw3,4179.55,4180.74,5.0,post-stim,4179.82,4180.43,E2,-43.03841354531975
proto5_post-stim_sw30,4303.25,4304.76,5.0,post-stim,4303.58,4304.05,E7,-48.726861127809045
proto5_post-stim_sw300,4311.56,4312.81,5.0,post-stim,4311.93,4312.53,E54,-60.43977225660826
proto5_post-stim_sw301,4314.5,4315.42,5.0,post-stim,4314.77,4315.22,E54,-83.92721587628898
proto5_post-stim_sw302,4315.42,4316.37,5.0,post-stim,4315.64,4316.1,E54,-54.24401010476187
proto5_post-stim_sw303,4358.72,4360.67,5.0,post-stim,4359.51,4360.39,E54,-40.537342640364
proto5_post-stim_sw304,4168.68,4170.44,5.0,post-stim,4169.2,4169.88,E55,-48.77520104647759
proto5_post-stim_sw305,4311.57,4312.8,5.0,post-stim,4311.93,4312.52,E55,-53.865610314501524
proto5_post-stim_sw306,4314.51,4315.44,5.0,post-stim,4314.78,4315.23,E55,-72.0181307156127
proto5_post-stim_sw307,4315.44,4316.37,5.0,post-stim,4315.64,4316.09,E55,-43.56405638843182
proto5_post-stim_sw308,4168.74,4170.43,5.0,post-stim,4169.19,4170.03,E56,-48.178184173868225
proto5_post-stim_sw309,4311.57,4312.79,5.0,post-stim,4311.94,4312.52,E56,-42.091097380839315
proto5_post-stim_sw31,4313.55,4314.99,5.0,post-stim,4313.89,4314.7,E7,-54.343628470915114
proto5_post-stim_sw310,4314.52,4315.43,5.0,post-stim,4314.79,4315.22,E56,-62.75314932965206
proto5_post-stim_sw311,4314.54,4315.43,5.0,post-stim,4314.8,4315.23,E57,-49.79502542637414
proto5_post-stim_sw312,4356.3,4357.35,5.0,post-stim,4356.61,4357.07,E59,-44.47288832527779
proto5_post-stim_sw313,4359.55,4361.05,5.0,post-stim,4360.03,4360.64,E59,-44.57537601588581
proto5_post-stim_sw314,4272.93,4274.47,5.0,post-stim,4273.6,4274.13,E61,-49.820008295155944
proto5_post-stim_sw315,4311.55,4312.84,5.0,post-stim,4311.95,4312.55,E61,-49.4909258822577
proto5_post-stim_sw316,4314.49,4315.46,5.0,post-stim,4314.78,4315.24,E61,-83.04923062066473
proto5_post-stim_sw317,4272.91,4274.53,5.0,post-stim,4273.6,4274.15,E62,-50.58240492463821
proto5_post-stim_sw318,4314.5,4315.44,5.0,post-stim,4314.79,4315.24,E62,-70.7922166002314
proto5_post-stim_sw319,4296.96,4298.57,5.0,post-stim,4297.27,4298.13,E63,-54.97761695550486
proto5_post-stim_sw32,4180.27,4181.77,5.0,post-stim,4180.61,4181.53,E8,-50.008483129453516
proto5_post-stim_sw320,4314.51,4315.43,5.0,post-stim,4314.79,4315.23,E63,-57.15491409762508
proto5_post-stim_sw321,4359.39,4360.97,5.0,post-stim,4359.78,4360.59,E63,-49.09803324082544
proto5_post-stim_sw322,4246.47,4248.21,5.0,post-stim,4246.96,4247.58,E67,-46.311164538164164
proto5_post-stim_sw323,4272.87,4274.51,5.0,post-stim,4273.63,4274.16,E67,-52.68858896992346
proto5_post-stim_sw324,4314.47,4315.47,5.0,post-stim,4314.78,4315.25,E67,-85.8665134479543
proto5_post-stim_sw325,4329.04,4330.01,5.0,post-stim,4329.33,4329.77,E67,-48.10423098999547
proto5_post-stim_sw326,4359.22,4360.82,5.0,post-stim,4359.63,4360.48,E67,-46.48863916878726
proto5_post-stim_sw327,4297.0,4298.78,5.0,post-stim,4297.33,4298.3,E71,-71.37745416674609
proto5_post-stim_sw328,4314.52,4315.41,5.0,post-stim,4314.8,4315.22,E71,-45.24506158903837
proto5_post-stim_sw329,4359.49,4361.01,5.0,post-stim,4359.87,4360.66,E71,-44.137224620173185
proto5_post-stim_sw33,4273.88,4275.39,5.0,post-stim,4274.15,4275.08,E8,-55.61090684180556
proto5_post-stim_sw330,4359.53,4361.0,5.0,post-stim,4359.92,4360.67,E72,-44.67633354014079
proto5_post-stim_sw331,4297.01,4298.64,5.0,post-stim,4297.33,4298.19,E75,-81.99528765050123
proto5_post-stim_sw332,4314.42,4315.41,5.0,post-stim,4314.78,4315.22,E75,-50.248628329123704
proto5_post-stim_sw333,4329.02,4330.06,5.0,post-stim,4329.34,4329.81,E75,-54.81088801562851
proto5_post-stim_sw334,4359.52,4361.04,5.0,post-stim,4359.88,4360.7,E75,-44.577461091513406
proto5_post-stim_sw335,4297.03,4298.71,5.0,post-stim,4297.36,4298.22,E76,-77.21485087843328
proto5_post-stim_sw336,4329.04,4330.07,5.0,post-stim,4329.35,4329.83,E76,-47.406944796220905
proto5_post-stim_sw337,4359.52,4361.0,5.0,post-stim,4359.9,4360.68,E76,-44.237638386722296
proto5_post-stim_sw338,4359.56,4361.02,5.0,post-stim,4359.99,4360.69,E77,-43.546790386951315
proto5_post-stim_sw339,4359.6,4361.06,5.0,post-stim,4360.03,4360.71,E78,-46.86403759286811
proto5_post-stim_sw34,4275.39,4276.43,5.0,post-stim,4275.71,4276.22,E8,-47.75131848770308
proto5_post-stim_sw340,4292.81,4293.96,5.0,post-stim,4293.09,4293.59,E79,-44.482211356753524
proto5_post-stim_sw341,4297.08,4299.42,5.0,post-stim,4297.6,4299.11,E79,-46.47849694667378
proto5_post-stim_sw342,4292.78,4293.96,5.0,post-stim,4293.07,4293.6,E80,-46.040273268359655
proto5_post-stim_sw343,4297.18,4299.38,5.0,post-stim,4297.64,4299.05,E80,-45.132991713616136
proto5_post-stim_sw344,4180.2,4181.76,5.0,post-stim,4180.58,4181.52,E81,-49.12365420645227
proto5_post-stim_sw345,4275.29,4276.46,5.0,post-stim,4275.7,4276.22,E81,-41.6825191119824
proto5_post-stim_sw346,4292.72,4293.93,5.0,post-stim,4293.04,4293.6,E81,-49.1003988347955
proto5_post-stim_sw347,4297.32,4299.32,5.0,post-stim,4297.68,4298.97,E81,-41.99395327160252
proto5_post-stim_sw348,4297.01,4298.62,5.0,post-stim,4297.32,4298.02,E84,-84.43759103476316
proto5_post-stim_sw349,4314.42,4315.43,5.0,post-stim,4314.78,4315.23,E84,-60.709961733624226
proto5_post-stim_sw35,4297.49,4299.17,5.0,post-stim,4297.77,4298.9,E8,-52.999996078613194
proto5_post-stim_sw350,4329.03,4330.0,5.0,post-stim,4329.33,4329.79,E84,-58.734260596069646
proto5_post-stim_sw351,4359.48,4361.01,5.0,post-stim,4359.82,4360.7,E84,-44.13968849149806
proto5_post-stim_sw352,4329.03,4330.05,5.0,post-stim,4329.34,4329.81,E85,-55.90847615629765
proto5_post-stim_sw353,4359.54,4361.01,5.0,post-stim,4359.86,4360.72,E85,-45.65173828255186
proto5_post-stim_sw354,4294.62,4295.75,5.0,post-stim,4295.0,4295.47,E86,-47.60567362778311
proto5_post-stim_sw355,4329.04,4330.07,5.0,post-stim,4329.35,4329.83,E86,-48.389245782620755
proto5_post-stim_sw356,4357.44,4358.76,5.0,post-stim,4357.83,4358.39,E86,-43.06700614908257
proto5_post-stim_sw357,4359.54,4360.99,5.0,post-stim,4359.89,4360.71,E86,-46.66826995889115
proto5_post-stim_sw358,4292.82,4294.05,5.0,post-stim,4293.11,4293.59,E87,-55.30087745562459
proto5_post-stim_sw359,4294.05,4295.72,5.0,post-stim,4294.99,4295.45,E87,-43.36338817095519
proto5_post-stim_sw36,4301.39,4303.26,5.0,post-stim,4302.02,4302.63,E8,-43.72655086726931
proto5_post-stim_sw360,4359.58,4361.02,5.0,post-stim,4359.98,4360.72,E87,-46.19287874427789
proto5_post-stim_sw361,4292.8,4293.97,5.0,post-stim,4293.09,4293.59,E88,-54.26611124644622
proto5_post-stim_sw362,4359.64,4361.08,5.0,post-stim,4360.04,4360.77,E88,-45.52251440556968
proto5_post-stim_sw363,4292.78,4293.96,5.0,post-stim,4293.07,4293.58,E89,-54.69910333948168
proto5_post-stim_sw364,4297.13,4299.42,5.0,post-stim,4297.6,4299.12,E89,-44.50513457204856
proto5_post-stim_sw365,4292.75,4293.93,5.0,post-stim,4293.05,4293.58,E90,-52.070235381772584
proto5_post-stim_sw366,4297.02,4298.76,5.0,post-stim,4297.33,4298.23,E96,-82.1953284576058
proto5_post-stim_sw367,4314.4,4315.4,5.0,post-stim,4314.78,4315.23,E96,-57.63659243909069
proto5_post-stim_sw368,4329.03,4330.0,5.0,post-stim,4329.33,4329.79,E96,-60.7113666408414
proto5_post-stim_sw369,4329.04,4330.0,5.0,post-stim,4329.33,4329.79,E97,-50.57283714987599
proto5_post-stim_sw37,4313.52,4314.98,5.0,post-stim,4313.89,4314.69,E8,-52.15376918722151
proto5_post-stim_sw370,4329.03,4330.03,5.0,post-stim,4329.34,4329.81,E98,-49.52895152148035
proto5_post-stim_sw371,4292.79,4294.13,5.0,post-stim,4293.08,4293.59,E99,-62.950246189648276
proto5_post-stim_sw372,4312.37,4314.08,5.0,post-stim,4312.68,4313.78,E99,-47.77064446354824
proto5_post-stim_sw373,4359.59,4361.08,5.0,post-stim,4359.99,4360.78,E99,-46.240126235602844
proto5_post-stim_sw374,4171.53,4172.88,5.0,post-stim,4171.97,4172.63,E100,-52.44342745368013
proto5_post-stim_sw375,4292.79,4294.01,5.0,post-stim,4293.08,4293.58,E100,-60.80856126564063
proto5_post-stim_sw376,4359.64,4361.21,5.0,post-stim,4360.06,4360.86,E100,-44.96122272669593
proto5_post-stim_sw377,4171.49,4172.86,5.0,post-stim,4171.96,4172.61,E101,-45.85689954240908
proto5_post-stim_sw378,4194.55,4195.96,5.0,post-stim,4194.85,4195.34,E101,-46.324837858906854
proto5_post-stim_sw379,4292.78,4293.94,5.0,post-stim,4293.06,4293.57,E101,-56.25072513329201
proto5_post-stim_sw38,4180.25,4181.77,5.0,post-stim,4180.6,4181.54,E9,-47.65920654787408
proto5_post-stim_sw380,4314.41,4315.44,5.0,post-stim,4314.78,4315.25,E105,-60.312668171695236
proto5_post-stim_sw381,4329.02,4329.97,5.0,post-stim,4329.33,4329.77,E105,-59.89077924474462
proto5_post-stim_sw382,4314.41,4315.44,5.0,post-stim,4314.78,4315.25,E106,-59.99695150305202
proto5_post-stim_sw383,4329.03,4329.96,5.0,post-stim,4329.33,4329.77,E106,-58.40104656730243
proto5_post-stim_sw384,4292.77,4293.97,5.0,post-stim,4293.07,4293.57,E110,-59.551432191329326
proto5_post-stim_sw385,4312.39,4314.15,5.0,post-stim,4312.7,4313.83,E110,-44.1812964874964
proto5_post-stim_sw386,4359.61,4361.22,5.0,post-stim,4359.99,4360.86,E110,-45.297206535338425
proto5_post-stim_sw387,4314.4,4315.53,5.0,post-stim,4314.77,4315.27,E113,-59.73462348948965
proto5_post-stim_sw388,4329.03,4329.95,5.0,post-stim,4329.32,4329.76,E113,-60.11636220008227
proto5_post-stim_sw389,4329.03,4329.95,5.0,post-stim,4329.32,4329.76,E114,-60.3097761388086
proto5_post-stim_sw39,4273.86,4275.37,5.0,post-stim,4274.13,4275.06,E9,-50.10637955938317
proto5_post-stim_sw390,4329.03,4329.96,5.0,post-stim,4329.32,4329.77,E115,-59.199791418998586
proto5_post-stim_sw391,4329.02,4329.97,5.0,post-stim,4329.32,4329.77,E116,-56.51012601699679
proto5_post-stim_sw392,4292.72,4293.92,5.0,post-stim,4293.05,4293.56,E117,-53.9219890946725
proto5_post-stim_sw393,4292.73,4293.92,5.0,post-stim,4293.05,4293.56,E118,-54.16765231364006
proto5_post-stim_sw394,4194.54,4196.03,5.0,post-stim,4194.84,4195.31,E119,-46.42741393318131
proto5_post-stim_sw395,4292.74,4293.9,5.0,post-stim,4293.04,4293.55,E119,-55.30879520862679
proto5_post-stim_sw396,4312.41,4314.22,5.0,post-stim,4312.74,4313.88,E119,-40.25566516424627
proto5_post-stim_sw397,4329.03,4329.95,5.0,post-stim,4329.33,4329.77,E121,-57.25435099504693
proto5_post-stim_sw398,4354.76,4356.22,5.0,post-stim,4355.06,4355.65,E121,-83.00872284843439
proto5_post-stim_sw399,4329.04,4329.95,5.0,post-stim,4329.33,4329.77,E122,-56.98723254883153
proto5_post-stim_sw4,4298.45,4300.32,5.0,post-stim,4299.2,4299.84,E2,-54.03140425056435
proto5_post-stim_sw40,4275.37,4276.44,5.0,post-stim,4275.71,4276.22,E9,-49.12121707101724
proto5_post-stim_sw400,4329.03,4329.95,5.0,post-stim,4329.32,4329.77,E123,-58.72672609929536
proto5_post-stim_sw401,4329.03,4329.96,5.0,post-stim,4329.32,4329.77,E124,-58.07450963067801
proto5_post-stim_sw402,4292.66,4293.89,5.0,post-stim,4293.04,4293.56,E125,-45.33907208294603
proto5_post-stim_sw403,4329.05,4329.97,5.0,post-stim,4329.31,4329.75,E125,-47.463666238090624
proto5_post-stim_sw404,4292.7,4293.91,5.0,post-stim,4293.04,4293.56,E126,-50.04613599336359
proto5_post-stim_sw405,4328.98,4329.97,5.0,post-stim,4329.3,4329.77,E126,-51.27143274856126
proto5_post-stim_sw406,4194.53,4196.04,5.0,post-stim,4194.84,4195.3,E127,-42.722405034799316
proto5_post-stim_sw407,4292.71,4293.89,5.0,post-stim,4293.03,4293.55,E127,-52.73722568437303
proto5_post-stim_sw408,4194.52,4195.99,5.0,post-stim,4194.84,4195.31,E128,-46.796100116747084
proto5_post-stim_sw409,4292.75,4293.87,5.0,post-stim,4293.04,4293.54,E128,-55.69339768509596
proto5_post-stim_sw41,4297.44,4299.21,5.0,post-stim,4297.73,4298.92,E9,-46.82767599662617
proto5_post-stim_sw410,4312.38,4314.2,5.0,post-stim,4312.71,4313.9,E128,-41.375963844768734
proto5_post-stim_sw411,4314.89,4315.86,5.0,post-stim,4315.19,4315.64,E128,-49.14953391638523
proto5_post-stim_sw412,4194.53,4195.95,5.0,post-stim,4194.84,4195.32,E129,-43.04680254127527
proto5_post-stim_sw413,4292.77,4293.9,5.0,post-stim,4293.05,4293.55,E129,-52.747607325960765
proto5_post-stim_sw414,4292.75,4293.89,5.0,post-stim,4293.04,4293.57,E130,-53.154485296895864
proto5_post-stim_sw415,4292.73,4293.9,5.0,post-stim,4293.02,4293.57,E131,-47.63322037892068
proto5_post-stim_sw416,4180.23,4181.76,5.0,post-stim,4180.59,4181.53,E132,-47.245178430414896
proto5_post-stim_sw417,4273.84,4275.34,5.0,post-stim,4274.11,4274.99,E132,-50.38827313971524
proto5_post-stim_sw418,4329.03,4329.95,5.0,post-stim,4329.33,4329.77,E134,-59.68642842597413
proto5_post-stim_sw419,4354.76,4356.2,5.0,post-stim,4355.06,4355.66,E134,-83.75057325939417
proto5_post-stim_sw42,4170.76,4172.37,5.0,post-stim,4171.21,4171.97,E10,-40.66231477454858
proto5_post-stim_sw420,4329.02,4329.95,5.0,post-stim,4329.31,4329.76,E136,-59.59083518349584
proto5_post-stim_sw421,4201.71,4203.44,5.0,post-stim,4202.08,4202.94,E137,-46.42194232961163
proto5_post-stim_sw422,4329.01,4329.96,5.0,post-stim,4329.31,4329.77,E137,-57.82755954991545
proto5_post-stim_sw423,4292.68,4293.91,5.0,post-stim,4293.03,4293.56,E138,-49.0917925503189
proto5_post-stim_sw424,4328.99,4329.97,5.0,post-stim,4329.3,4329.77,E138,-52.30843616045607
proto5_post-stim_sw425,4292.68,4293.91,5.0,post-stim,4293.03,4293.56,E139,-50.47212871401125
proto5_post-stim_sw426,4328.99,4329.97,5.0,post-stim,4329.3,4329.77,E139,-50.7401629780078
proto5_post-stim_sw427,4194.5,4195.61,5.0,post-stim,4194.83,4195.29,E140,-44.254875329625534
proto5_post-stim_sw428,4292.73,4293.88,5.0,post-stim,4293.03,4293.54,E140,-58.7658130478633
proto5_post-stim_sw429,4314.83,4315.94,5.0,post-stim,4315.19,4315.66,E140,-55.123860071455226
proto5_post-stim_sw43,4179.51,4180.76,5.0,post-stim,4179.78,4180.48,E10,-40.2795465960004
proto5_post-stim_sw430,4359.61,4361.17,5.0,post-stim,4359.99,4360.88,E140,-45.28889545029784
proto5_post-stim_sw431,4194.5,4195.99,5.0,post-stim,4194.82,4195.29,E141,-42.44606880321797
proto5_post-stim_sw432,4292.76,4293.87,5.0,post-stim,4293.04,4293.54,E141,-54.66576737918436
proto5_post-stim_sw433,4312.34,4314.18,5.0,post-stim,4312.64,4313.91,E141,-40.550134193785006
proto5_post-stim_sw434,4314.93,4315.86,5.0,post-stim,4315.2,4315.64,E141,-56.266390683170606
proto5_post-stim_sw435,4359.65,4361.18,5.0,post-stim,4360.03,4360.89,E141,-41.93459533466143
proto5_post-stim_sw436,4292.75,4293.86,5.0,post-stim,4293.02,4293.54,E142,-44.662531518845306
proto5_post-stim_sw437,4292.73,4293.86,5.0,post-stim,4293.0,4293.53,E143,-42.10975242486709
proto5_post-stim_sw438,4329.01,4329.95,5.0,post-stim,4329.31,4329.76,E146,-61.82319214715305
proto5_post-stim_sw439,4329.95,4331.37,5.0,post-stim,4330.21,4330.93,E146,-40.97704786351195
proto5_post-stim_sw44,4267.97,4269.32,5.0,post-stim,4268.34,4268.96,E10,-48.666187438770486
proto5_post-stim_sw440,4201.71,4203.43,5.0,post-stim,4202.08,4202.95,E148,-46.52674728590732
proto5_post-stim_sw441,4329.01,4329.96,5.0,post-stim,4329.31,4329.77,E148,-57.67230936029936
proto5_post-stim_sw442,4201.71,4203.45,5.0,post-stim,4202.08,4202.95,E149,-46.82875505888846
proto5_post-stim_sw443,4329.01,4329.96,5.0,post-stim,4329.31,4329.77,E149,-57.012938679740145
proto5_post-stim_sw444,4292.68,4293.88,5.0,post-stim,4293.03,4293.55,E150,-45.79420601791019
proto5_post-stim_sw445,4328.99,4329.97,5.0,post-stim,4329.3,4329.77,E150,-53.82891101832651
proto5_post-stim_sw446,4292.75,4293.84,5.0,post-stim,4293.03,4293.53,E152,-50.89344938451043
proto5_post-stim_sw447,4314.94,4315.92,5.0,post-stim,4315.21,4315.66,E152,-55.77521528018567
proto5_post-stim_sw448,4312.26,4313.42,5.0,post-stim,4312.56,4313.07,E154,-47.883213483132835
proto5_post-stim_sw449,4312.22,4313.51,5.0,post-stim,4312.54,4313.1,E155,-40.07732273238109
proto5_post-stim_sw45,4278.87,4281.18,5.0,post-stim,4279.16,4280.9,E10,-43.12461789570734
proto5_post-stim_sw450,4329.02,4329.95,5.0,post-stim,4329.31,4329.76,E157,-55.91118340986015
proto5_post-stim_sw451,4329.02,4329.96,5.0,post-stim,4329.31,4329.76,E158,-54.29858055941206
proto5_post-stim_sw452,4328.99,4329.97,5.0,post-stim,4329.3,4329.77,E159,-54.85205849788859
proto5_post-stim_sw453,4357.38,4358.56,5.0,post-stim,4357.73,4358.27,E162,-41.906420251233165
proto5_post-stim_sw454,4312.26,4313.52,5.0,post-stim,4312.55,4313.09,E163,-54.11415651560955
proto5_post-stim_sw455,4312.22,4313.45,5.0,post-stim,4312.52,4313.05,E164,-49.462484648275
proto5_post-stim_sw456,4329.02,4329.95,5.0,post-stim,4329.31,4329.75,E166,-54.99911167964437
proto5_post-stim_sw457,4329.0,4329.96,5.0,post-stim,4329.3,4329.76,E167,-56.69585814528969
proto5_post-stim_sw458,4329.0,4329.96,5.0,post-stim,4329.3,4329.76,E168,-56.80873281591599
proto5_post-stim_sw459,4208.2,4209.91,5.0,post-stim,4208.63,4209.24,E170,-52.13544323144112
proto5_post-stim_sw46,4298.37,4300.32,5.0,post-stim,4299.13,4299.86,E10,-60.99853927247674
proto5_post-stim_sw460,4356.71,4358.64,5.0,post-stim,4357.7,4358.26,E170,-57.5596445464151
proto5_post-stim_sw461,4357.32,4358.59,5.0,post-stim,4357.7,4358.25,E171,-55.07260861859034
proto5_post-stim_sw462,4312.21,4313.38,5.0,post-stim,4312.49,4313.0,E172,-48.67534331073095
proto5_post-stim_sw463,4357.37,4358.5,5.0,post-stim,4357.67,4358.22,E172,-40.92673083376691
proto5_post-stim_sw464,4328.97,4329.99,5.0,post-stim,4329.29,4329.76,E177,-50.07784121035252
proto5_post-stim_sw465,4354.74,4356.02,5.0,post-stim,4355.07,4355.61,E178,-54.00494599425106
proto5_post-stim_sw466,4312.19,4313.3,5.0,post-stim,4312.47,4312.96,E179,-44.843579951484244
proto5_post-stim_sw467,4356.72,4358.54,5.0,post-stim,4357.67,4358.2,E179,-54.48305413473435
proto5_post-stim_sw468,4312.17,4313.38,5.0,post-stim,4312.46,4312.99,E180,-44.76528772909843
proto5_post-stim_sw469,4357.33,4358.5,5.0,post-stim,4357.66,4358.2,E180,-49.133046024971286
proto5_post-stim_sw47,4310.23,4311.51,5.0,post-stim,4310.48,4311.0,E10,-55.44087961463511
proto5_post-stim_sw470,4313.49,4315.04,5.0,post-stim,4313.93,4314.76,E183,-44.00825555935425
proto5_post-stim_sw471,4313.51,4315.02,5.0,post-stim,4313.93,4314.75,E184,-42.29699753932225
proto5_post-stim_sw472,4315.74,4316.98,5.0,post-stim,4316.01,4316.71,E184,-40.11387061303656
proto5_post-stim_sw473,4180.24,4181.76,5.0,post-stim,4180.6,4181.52,E185,-44.51607672859683
proto5_post-stim_sw474,4273.86,4275.42,5.0,post-stim,4274.13,4275.06,E185,-51.89040809945666
proto5_post-stim_sw475,4180.26,4181.76,5.0,post-stim,4180.6,4181.53,E186,-51.726269375753226
proto5_post-stim_sw476,4273.86,4275.36,5.0,post-stim,4274.14,4275.03,E186,-58.06129151770962
proto5_post-stim_sw477,4275.36,4276.45,5.0,post-stim,4275.72,4276.23,E186,-47.56627813577758
proto5_post-stim_sw478,4297.44,4299.2,5.0,post-stim,4297.74,4298.9,E186,-42.73510444117343
proto5_post-stim_sw479,4313.54,4314.98,5.0,post-stim,4313.93,4314.7,E186,-43.68323757745656
